order_id,user_id,gender,age,country,product_category,product_brand,product_department,retail_price,sale_price,discount_amount,discount_percent,days_to_ship,shipping_duration,days_to_return,is_returned,order_status,order_date,order_day_of_week,order_month,order_year
1053,847,F,52,Japan,Fashion Hoodies & Sweatshirts,Allegra K,Women,13.890000343322754,13.890000343322754,0,0,2,2,,0,Complete,2024-04-26 18:16:00 UTC,6,4,2024
1053,847,F,52,Japan,Jeans,Not Your Daughter's Jeans,Women,150,150,0,0,2,2,,0,Complete,2024-04-26 18:16:00 UTC,6,4,2024
1056,851,F,70,China,Pants & Capris,Red Dot,Women,25,25,0,0,1,3,,0,Complete,2023-09-27 01:20:00 UTC,4,9,2023
1075,866,F,40,United States,Sweaters,Tommy Hilfiger,Women,34.9900016784668,34.9900016784668,0,0,1,1,,0,Complete,2024-08-03 13:14:00 UTC,7,8,2024
1075,866,F,40,United States,Sweaters,Magaschoni,Women,274,274,0,0,1,1,,0,Complete,2024-08-03 13:14:00 UTC,7,8,2024
1085,872,F,14,United States,Intimates,Allegra K,Women,3.9000000953674321,3.9000000953674321,0,0,1,0,,0,Complete,2024-02-14 11:02:00 UTC,4,2,2024
1085,872,F,14,United States,Intimates,SEX NIGHT,Women,24,24,0,0,1,0,,0,Complete,2024-02-14 11:02:00 UTC,4,2,2024
1085,872,F,14,United States,Jeans,KUT from the Kloth,Women,54.529998779296882,54.529998779296882,0,0,1,0,,0,Complete,2024-02-14 11:02:00 UTC,4,2,2024
1085,872,F,14,United States,Jeans,7 For All Mankind,Women,168,168,0,0,1,0,,0,Complete,2024-02-14 11:02:00 UTC,4,2,2024
1124,900,F,30,China,Intimates,SEX NIGHT,Women,24,24,0,0,2,2,,0,Complete,2025-07-09 15:42:00 UTC,4,7,2025
1141,908,F,70,China,Maternity,PEZ Candy,Women,69.860000610351562,69.860000610351562,0,0,2,3,,0,Complete,2021-08-08 01:22:00 UTC,1,8,2021
1142,909,F,57,Australia,Shorts,Icon,Women,18,18,0,0,0,2,,0,Complete,2023-05-30 03:05:00 UTC,3,5,2023
1142,909,F,57,Australia,Jeans,True Religion,Women,176,176,0,0,0,2,,0,Complete,2023-05-30 03:05:00 UTC,3,5,2023
1148,914,F,55,China,Tops & Tees,Hot Chillys,Women,65,65,0,0,0,1,,0,Complete,2024-12-22 08:09:00 UTC,1,12,2024
1167,931,F,36,United States,Jeans,Cruel Girl,Women,65.989997863769531,65.989997863769531,0,0,0,1,,0,Complete,2024-05-13 15:00:00 UTC,2,5,2024
1174,938,F,36,Brasil,Maternity,Allegra K,Women,12.130000114440918,12.130000114440918,0,0,1,3,,0,Complete,2025-06-29 01:29:00 UTC,1,6,2025
1174,938,F,36,Brasil,Sweaters,Woolrich,Women,119,119,0,0,1,3,,0,Complete,2025-06-29 01:29:00 UTC,1,6,2025
1198,962,F,36,United States,Blazers & Jackets,Democracy,Women,16.110000610351562,16.110000610351562,0,0,0,1,,0,Complete,2020-06-27 06:17:00 UTC,7,6,2020
1198,962,F,36,United States,Swim,American Apparel,Women,29,29,0,0,0,1,,0,Complete,2020-06-27 06:17:00 UTC,7,6,2020
1204,965,F,19,South Korea,Skirts,2b by bebe,Women,29.950000762939453,29.950000762939453,0,0,0,0,,0,Complete,2024-07-22 06:04:00 UTC,2,7,2024
1206,969,F,29,United States,Intimates,Maidenform,Women,19.989999771118164,19.989999771118164,0,0,1,2,,0,Complete,2025-10-18 09:41:21.014758 UTC,7,10,2025
1208,970,F,33,Brasil,Active,Mountain Hardwear,Women,125,125,0,0,0,2,,0,Complete,2023-05-18 00:03:00 UTC,5,5,2023
1213,975,F,27,China,Tops & Tees,Ecoscapes,Women,24.979999542236328,24.979999542236328,0,0,1,2,,0,Complete,2023-03-23 15:58:00 UTC,5,3,2023
1213,975,F,27,China,Maternity,Motherhood Maternity,Women,24.979999542236328,24.979999542236328,0,0,1,2,,0,Complete,2023-03-23 15:58:00 UTC,5,3,2023
1219,980,F,15,Germany,Shorts,[BLANKNYC],Women,10.5,10.5,0,0,1,4,,0,Complete,2024-10-23 17:07:00 UTC,4,10,2024
1220,982,F,51,Brasil,Skirts,Robert Rodriguez,Women,163.96000671386719,163.96000671386719,0,0,2,1,,0,Complete,2021-07-14 05:05:00 UTC,4,7,2021
1222,982,F,51,Brasil,Tops & Tees,Three Dots,Women,46,46,0,0,1,3,,0,Complete,2021-11-22 05:05:00 UTC,2,11,2021
1223,983,F,62,China,Tops & Tees,Plenty by Tracy Reese,Women,158,158,0,0,0,3,,0,Complete,2022-04-07 01:58:00 UTC,5,4,2022
1224,983,F,62,China,Leggings,Allegra K,Women,9.0200004577636737,9.0200004577636737,0,0,1,2,,0,Complete,2021-07-21 01:58:00 UTC,4,7,2021
1224,983,F,62,China,Blazers & Jackets,Allegra K,Women,10.989999771118164,10.989999771118164,0,0,1,2,,0,Complete,2021-07-21 01:58:00 UTC,4,7,2021
1224,983,F,62,China,Maternity,NurtureWear,Women,73.790000915527344,73.790000915527344,0,0,1,2,,0,Complete,2021-07-21 01:58:00 UTC,4,7,2021
1230,985,F,21,China,Jeans,Lucky Brand,Women,63.9900016784668,63.9900016784668,0,0,2,1,,0,Complete,2023-11-12 09:37:00 UTC,1,11,2023
1234,990,F,25,China,Outerwear & Coats,,Women,35.9900016784668,35.9900016784668,0,0,0,3,,0,Complete,2022-11-16 00:54:00 UTC,4,11,2022
1234,990,F,25,China,Fashion Hoodies & Sweatshirts,NEFF,Women,60,60,0,0,0,3,,0,Complete,2022-11-16 00:54:00 UTC,4,11,2022
1234,990,F,25,China,Jeans,Level 99,Women,111,111,0,0,0,3,,0,Complete,2022-11-16 00:54:00 UTC,4,11,2022
1235,990,F,25,China,Shorts,Dockers,Women,32.9900016784668,32.9900016784668,0,0,2,2,,0,Complete,2020-04-24 00:54:00 UTC,6,4,2020
1239,992,F,69,South Korea,Blazers & Jackets,eloquii,Women,84.5,84.5,0,0,0,1,,0,Complete,2025-04-19 14:50:00 UTC,7,4,2025
1245,999,F,28,United States,Accessories,Vera Bradley,Women,48,48,0,0,2,0,,0,Complete,2025-08-01 08:37:00 UTC,6,8,2025
1271,1018,F,23,China,Shorts,American Apparel,Women,52,52,0,0,1,4,,0,Complete,2025-06-08 15:41:00 UTC,1,6,2025
1348,1079,F,16,South Korea,Fashion Hoodies & Sweatshirts,FineBrandShop,Women,19.5,19.5,0,0,2,0,,0,Complete,2023-08-07 09:58:00 UTC,2,8,2023
1351,1080,F,52,United States,Blazers & Jackets,Splendid,Women,89,89,0,0,1,1,,0,Complete,2024-04-22 13:52:00 UTC,2,4,2024
1363,1092,F,53,United States,Leggings,Anna-Kaci,Women,14.899999618530272,14.899999618530272,0,0,2,0,,0,Complete,2025-08-24 02:00:00 UTC,1,8,2025
1366,1093,F,51,United States,Maternity,Miss Me,Women,168,168,0,0,2,3,,0,Complete,2023-03-19 08:59:00 UTC,1,3,2023
1368,1095,F,26,United States,Tops & Tees,Bella,Women,25.059999465942383,25.059999465942383,0,0,0,0,,0,Complete,2025-04-16 08:52:00 UTC,4,4,2025
1376,1102,F,25,China,Accessories,Pashmina,Women,29.989999771118164,29.989999771118164,0,0,0,0,,0,Complete,2025-03-30 12:51:00 UTC,1,3,2025
1389,1115,F,40,South Korea,Fashion Hoodies & Sweatshirts,Nike,Women,53.979999542236328,53.979999542236328,0,0,1,4,,0,Complete,2023-10-02 05:04:00 UTC,2,10,2023
1394,1120,F,15,China,Jeans,Democracy,Women,78,78,0,0,0,1,,0,Complete,2024-12-15 13:51:00 UTC,1,12,2024
1394,1120,F,15,China,Dresses,Jessica Simpson,Women,82.989997863769531,82.989997863769531,0,0,0,1,,0,Complete,2024-12-15 13:51:00 UTC,1,12,2024
1395,1121,F,60,China,Dresses,Hot from Hollywood,Women,36.9900016784668,36.9900016784668,0,0,1,2,,0,Complete,2025-08-11 18:23:00 UTC,2,8,2025
1402,1128,F,41,United States,Leggings,Hollywood Star Fashion,Women,8.5,8.5,0,0,2,0,,0,Complete,2021-05-26 03:11:00 UTC,4,5,2021
1404,1129,F,40,United Kingdom,Dresses,Allegra K,Women,10.5600004196167,10.5600004196167,0,0,0,3,,0,Complete,2025-02-05 14:10:00 UTC,4,2,2025
1405,1129,F,40,United Kingdom,Suits,Allegra K,Women,24.229999542236328,24.229999542236328,0,0,2,1,,0,Complete,2025-02-28 14:10:00 UTC,6,2,2025
1407,1129,F,40,United Kingdom,Fashion Hoodies & Sweatshirts,Life Is Good,Women,62,62,0,0,2,0,,0,Complete,2025-08-05 14:10:00 UTC,3,8,2025
1409,1130,F,48,Brasil,Plus,Vanity Fair,Women,44.9900016784668,44.9900016784668,0,0,1,0,,0,Complete,2023-05-26 13:32:00 UTC,6,5,2023
1409,1130,F,48,Brasil,Jeans,Not Your Daughter's Jeans,Women,116.98999786376952,116.98999786376952,0,0,1,0,,0,Complete,2023-05-26 13:32:00 UTC,6,5,2023
1436,1145,F,36,France,Maternity,A Pea in the Pod,Women,29.5,29.5,0,0,2,2,,0,Complete,2025-07-03 17:33:00 UTC,5,7,2025
1436,1145,F,36,France,Maternity,Baby Be Mine,Women,54.9900016784668,54.9900016784668,0,0,2,2,,0,Complete,2025-07-03 17:33:00 UTC,5,7,2025
1444,1149,F,51,United States,Accessories,Rebecca Minkoff,Women,100,100,0,0,2,1,,0,Complete,2023-12-25 14:35:00 UTC,2,12,2023
1450,1153,F,21,United States,Leggings,High Style,Women,15.989999771118164,15.989999771118164,0,0,0,2,,0,Complete,2023-04-29 13:01:00 UTC,7,4,2023
1477,1175,F,21,China,Socks & Hosiery,Excell,Women,7.9899997711181632,7.9899997711181632,0,0,1,4,,0,Complete,2023-05-25 01:19:00 UTC,5,5,2023
1477,1175,F,21,China,Sleep & Lounge,Carol Wright Gifts,Women,17.989999771118164,17.989999771118164,0,0,1,4,,0,Complete,2023-05-25 01:19:00 UTC,5,5,2023
1477,1175,F,21,China,Active,adidas,Women,34.9900016784668,34.9900016784668,0,0,1,4,,0,Complete,2023-05-25 01:19:00 UTC,5,5,2023
1505,1199,F,69,United Kingdom,Jumpsuits & Rompers,Allegra K,Women,8.7399997711181641,8.7399997711181641,0,0,2,0,,0,Complete,2023-10-16 04:35:00 UTC,2,10,2023
1505,1199,F,69,United Kingdom,Leggings,MeMoi,Women,24.170000076293945,24.170000076293945,0,0,2,0,,0,Complete,2023-10-16 04:35:00 UTC,2,10,2023
1509,1200,F,48,China,Jumpsuits & Rompers,MAXSTUDIO,Women,98,98,0,0,1,2,,0,Complete,2022-05-21 18:51:00 UTC,7,5,2022
1516,1203,F,47,Brasil,Tops & Tees,Allegra K,Women,11.0600004196167,11.0600004196167,0,0,1,2,,0,Complete,2025-07-14 10:34:00 UTC,2,7,2025
1527,1211,F,58,United Kingdom,Fashion Hoodies & Sweatshirts,YogaColors,Women,17.989999771118164,17.989999771118164,0,0,2,2,,0,Complete,2024-03-17 15:13:00 UTC,1,3,2024
1547,1225,F,70,United Kingdom,Skirts,Blue Plate,Women,34.9900016784668,34.9900016784668,0,0,0,0,,0,Complete,2025-09-16 12:09:00 UTC,3,9,2025
1547,1225,F,70,United Kingdom,Dresses,Folter,Women,74,74,0,0,0,0,,0,Complete,2025-09-16 12:09:00 UTC,3,9,2025
1551,1228,F,29,China,Pants & Capris,J BRAND,Women,172,172,0,0,0,3,,0,Complete,2025-10-16 09:32:27.033998 UTC,5,10,2025
1552,1228,F,29,China,Outerwear & Coats,Columbia,Women,99.949996948242173,99.949996948242173,0,0,2,0,,0,Complete,2025-10-17 09:32:27.033998 UTC,6,10,2025
1558,1234,F,57,United Kingdom,Active,Icebreaker,Women,19,19,0,0,0,1,,0,Complete,2021-04-13 00:59:00 UTC,3,4,2021
1562,1241,F,12,Germany,Dresses,Allegra K,Women,10.409999847412108,10.409999847412108,0,0,1,4,,0,Complete,2025-08-12 02:59:00 UTC,3,8,2025
1571,1245,F,62,Brasil,Outerwear & Coats,Queenshiny,Women,359,359,0,0,2,4,,0,Complete,2025-06-16 00:36:00 UTC,2,6,2025
1574,1248,F,28,China,Swim,Girls4Sport,Women,40.75,40.75,0,0,1,3,,0,Complete,2024-05-07 10:17:00 UTC,3,5,2024
1574,1248,F,28,China,Jeans,True Religion,Women,235,235,0,0,1,3,,0,Complete,2024-05-07 10:17:00 UTC,3,5,2024
1593,1260,F,61,China,Dresses,Allegra K,Women,8.3900003433227557,8.3900003433227557,0,0,0,0,,0,Complete,2025-02-14 14:05:00 UTC,6,2,2025
1593,1260,F,61,China,Skirts,Trienawear Skirts,Women,29.989999771118164,29.989999771118164,0,0,0,0,,0,Complete,2025-02-14 14:05:00 UTC,6,2,2025
1624,1288,F,26,China,Plus,DREAMS,Women,34.9900016784668,34.9900016784668,0,0,2,0,,0,Complete,2022-05-29 17:53:00 UTC,1,5,2022
1625,1291,F,42,United States,Maternity,Glamourmom,Women,69,69,0,0,0,3,,0,Complete,2024-05-20 13:28:00 UTC,2,5,2024
1631,1295,F,17,Brasil,Outerwear & Coats,Columbia,Women,54.930000305175774,54.930000305175774,0,0,2,0,,0,Complete,2025-07-09 02:30:00 UTC,4,7,2025
1633,1295,F,17,Brasil,Suits,Le Suit,Women,127.51000213623048,127.51000213623048,0,0,1,2,,0,Complete,2024-09-14 02:30:00 UTC,7,9,2024
1667,1320,F,27,China,Accessories,Angelina,Women,6.9899997711181641,6.9899997711181641,0,0,2,1,,0,Complete,2025-06-05 17:30:00 UTC,5,6,2025
1674,1326,F,59,Brasil,Maternity,Three Seasons Maternity,Women,34,34,0,0,1,3,,0,Complete,2023-01-27 13:23:00 UTC,6,1,2023
1690,1344,F,50,China,Active,Brooks,Women,25,25,0,0,1,4,,0,Complete,2025-10-04 17:21:00 UTC,7,10,2025
1691,1344,F,50,China,Plus,eVogues Apparel,Women,32.9900016784668,32.9900016784668,0,0,2,0,,0,Complete,2025-08-17 17:21:00 UTC,1,8,2025
1700,1348,F,32,United States,Intimates,Intimates Boutique,Women,20,20,0,0,0,4,,0,Complete,2023-04-23 09:51:00 UTC,1,4,2023
1700,1348,F,32,United States,Dresses,BCBGMAXAZRIA,Women,129.99000549316406,129.99000549316406,0,0,0,4,,0,Complete,2023-04-23 09:51:00 UTC,1,4,2023
1703,1350,F,31,Germany,Fashion Hoodies & Sweatshirts,Iron Fist,Women,54.950000762939446,54.950000762939446,0,0,1,4,,0,Complete,2025-01-09 02:56:00 UTC,5,1,2025
1704,1351,F,52,United States,Outerwear & Coats,Tri-Mountain,Women,41.9900016784668,41.9900016784668,0,0,1,2,,0,Complete,2021-11-11 02:07:00 UTC,5,11,2021
1724,1365,F,35,China,Tops & Tees,Allegra K,Women,8.5500001907348633,8.5500001907348633,0,0,2,3,,0,Complete,2021-10-30 08:31:00 UTC,7,10,2021
1724,1365,F,35,China,Intimates,Jezebel,Women,32.130001068115234,32.130001068115234,0,0,2,3,,0,Complete,2021-10-30 08:31:00 UTC,7,10,2021
1728,1369,F,68,Brasil,Blazers & Jackets,Sutton Studio,Women,44.779998779296882,44.779998779296882,0,0,1,1,,0,Complete,2023-11-28 15:43:00 UTC,3,11,2023
1732,1372,F,35,Japan,Dresses,As U Wish,Women,17.770000457763672,17.770000457763672,0,0,2,2,,0,Complete,2025-06-13 13:37:00 UTC,6,6,2025
1738,1377,F,50,China,Intimates,Berkshire,Women,9.1700000762939435,9.1700000762939435,0,0,1,3,,0,Complete,2025-08-29 12:17:00 UTC,6,8,2025
1738,1377,F,50,China,Maternity,Three Seasons Maternity,Women,48,48,0,0,1,3,,0,Complete,2025-08-29 12:17:00 UTC,6,8,2025
1738,1377,F,50,China,Socks & Hosiery,Betsey Johnson,Women,50,50,0,0,1,3,,0,Complete,2025-08-29 12:17:00 UTC,6,8,2025
1738,1377,F,50,China,Blazers & Jackets,Georgie,Women,161.74000549316406,161.74000549316406,0,0,1,3,,0,Complete,2025-08-29 12:17:00 UTC,6,8,2025
1749,1384,F,55,China,Socks & Hosiery,Hanes,Women,36,36,0,0,0,3,,0,Complete,2023-10-09 15:08:00 UTC,2,10,2023
1764,1393,F,21,China,Leggings,Soho Girls,Women,8.9899997711181641,8.9899997711181641,0,0,0,0,,0,Complete,2021-01-09 07:44:00 UTC,7,1,2021
1777,1400,F,64,China,Dresses,Hot from Hollywood,Women,38.9900016784668,38.9900016784668,0,0,2,3,,0,Complete,2024-06-17 10:03:00 UTC,2,6,2024
1780,1402,F,54,United States,Active,Danskin,Women,33,33,0,0,2,2,,0,Complete,2019-04-23 06:36:00 UTC,3,4,2019
1780,1402,F,54,United States,Fashion Hoodies & Sweatshirts,Walls,Women,35.580001831054688,35.580001831054688,0,0,2,2,,0,Complete,2019-04-23 06:36:00 UTC,3,4,2019
1780,1402,F,54,United States,Sweaters,LAmade,Women,43.6599998474121,43.6599998474121,0,0,2,2,,0,Complete,2019-04-23 06:36:00 UTC,3,4,2019
1792,1409,F,48,United States,Maternity,Cotton Glam,Women,46,46,0,0,2,3,,0,Complete,2021-06-28 17:04:00 UTC,2,6,2021
1794,1411,F,40,United States,Active,Russell Athletic,Women,37.9900016784668,37.9900016784668,0,0,2,3,,0,Complete,2024-08-07 16:45:00 UTC,4,8,2024
1802,1419,F,43,China,Maternity,Allegra K,Women,20.860000610351559,20.860000610351559,0,0,2,1,,0,Complete,2022-10-22 11:11:00 UTC,7,10,2022
1810,1426,F,41,United Kingdom,Accessories,Prada,Women,209,209,0,0,1,1,,0,Complete,2022-09-28 11:23:00 UTC,4,9,2022
1816,1431,F,24,China,Sweaters,Calvin Klein Jeans,Women,89.5,89.5,0,0,0,2,,0,Complete,2025-06-13 11:30:00 UTC,6,6,2025
1828,1444,F,68,Japan,Swim,Seafolly,Women,72,72,0,0,1,3,,0,Complete,2023-12-13 11:58:00 UTC,4,12,2023
1829,1444,F,68,Japan,Intimates,SEX NIGHT,Women,24,24,0,0,0,3,,0,Complete,2024-04-17 11:58:00 UTC,4,4,2024
1838,1450,F,43,Brasil,Outerwear & Coats,Allegra K,Women,16.420000076293945,16.420000076293945,0,0,1,4,,0,Complete,2022-10-28 18:57:00 UTC,6,10,2022
1838,1450,F,43,Brasil,Plus,Dickies,Women,22.989999771118164,22.989999771118164,0,0,1,4,,0,Complete,2022-10-28 18:57:00 UTC,6,10,2022
1838,1450,F,43,Brasil,Maternity,Baby Be Mine,Women,65.989997863769531,65.989997863769531,0,0,1,4,,0,Complete,2022-10-28 18:57:00 UTC,6,10,2022
1842,1452,F,32,China,Swim,L*Space,Women,131.94999694824219,131.94999694824219,0,0,0,2,,0,Complete,2020-06-10 06:02:00 UTC,4,6,2020
1879,1474,F,54,China,Dresses,Hot from Hollywood,Women,36.9900016784668,36.9900016784668,0,0,0,3,,0,Complete,2021-12-22 17:40:00 UTC,4,12,2021
1890,1481,F,67,United Kingdom,Socks & Hosiery,Hot Chillys,Women,14.359999656677246,14.359999656677246,0,0,0,4,,0,Complete,2021-06-19 14:55:00 UTC,7,6,2021
1890,1481,F,67,United Kingdom,Accessories,H2W,Women,38.970001220703125,38.970001220703125,0,0,0,4,,0,Complete,2021-06-19 14:55:00 UTC,7,6,2021
1934,1514,F,65,Japan,Swim,COCO,Women,19.989999771118164,19.989999771118164,0,0,1,0,,0,Complete,2025-08-22 10:47:00 UTC,6,8,2025
1934,1514,F,65,Japan,Jeans,MEK Denim,Women,135,135,0,0,1,0,,0,Complete,2025-08-22 10:47:00 UTC,6,8,2025
1934,1514,F,65,Japan,Dresses,Suzi Chin,Women,158,158,0,0,1,0,,0,Complete,2025-08-22 10:47:00 UTC,6,8,2025
1934,1514,F,65,Japan,Jeans,Hudson,Women,176,176,0,0,1,0,,0,Complete,2025-08-22 10:47:00 UTC,6,8,2025
1935,1514,F,65,Japan,Tops & Tees,Bailey 44,Women,108,108,0,0,2,2,,0,Complete,2025-09-09 10:47:00 UTC,3,9,2025
1936,1515,F,51,Germany,Dresses,BB Dakota,Women,97,97,0,0,2,0,,0,Complete,2025-06-12 15:32:00 UTC,5,6,2025
1951,1524,F,33,China,Accessories,Betsey Johnson,Women,28,28,0,0,2,1,,0,Complete,2024-02-14 01:14:00 UTC,4,2,2024
1952,1524,F,33,China,Shorts,True Religion,Women,79.9800033569336,79.9800033569336,0,0,2,3,,0,Complete,2022-06-24 01:14:00 UTC,6,6,2022
1976,1543,F,26,United States,Shorts,Element,Women,23.190000534057617,23.190000534057617,0,0,2,2,,0,Complete,2024-06-06 15:19:00 UTC,5,6,2024
1978,1545,F,37,United States,Active,SmartWool,Women,17.049999237060547,17.049999237060547,0,0,0,4,,0,Complete,2024-12-26 14:54:00 UTC,5,12,2024
1980,1546,F,16,China,Jumpsuits & Rompers,MAXSTUDIO,Women,98,98,0,0,2,2,,0,Complete,2025-06-23 10:37:00 UTC,2,6,2025
1981,1546,F,16,China,Socks & Hosiery,Marcoliani Milano,Women,79,79,0,0,0,1,,0,Complete,2024-11-29 10:37:00 UTC,6,11,2024
1982,1547,F,22,United States,Pants & Capris,Jones New York,Women,67.470001220703125,67.470001220703125,0,0,0,2,,0,Complete,2024-05-02 04:40:00 UTC,5,5,2024
1987,1551,F,15,France,Accessories,TrendsBlue,Women,6.9899997711181641,6.9899997711181641,0,0,2,4,,0,Complete,2025-01-18 09:03:00 UTC,7,1,2025
1988,1552,F,38,United States,Dresses,eloquii,Women,51.599998474121087,51.599998474121087,0,0,2,4,,0,Complete,2025-03-16 06:55:00 UTC,1,3,2025
1999,1560,F,25,China,Plus,Playtex,Women,31,31,0,0,2,0,,0,Complete,2024-11-19 03:10:00 UTC,3,11,2024
2006,1563,F,22,United States,Maternity,La Leche League,Women,33,33,0,0,2,4,,0,Complete,2022-01-29 15:21:00 UTC,7,1,2022
2006,1563,F,22,United States,Intimates,Rago,Women,45,45,0,0,2,4,,0,Complete,2022-01-29 15:21:00 UTC,7,1,2022
2007,1564,F,33,Germany,Blazers & Jackets,Adrianna Papell,Women,98.080001831054688,98.080001831054688,0,0,1,3,,0,Complete,2022-10-27 17:05:00 UTC,5,10,2022
2007,1564,F,33,Germany,Suits,Kasper,Women,169.94999694824219,169.94999694824219,0,0,1,3,,0,Complete,2022-10-27 17:05:00 UTC,5,10,2022
2013,1568,F,26,China,Intimates,Fruit of the Loom,Women,10,10,0,0,1,2,,0,Complete,2025-09-09 11:34:00 UTC,3,9,2025
2013,1568,F,26,China,Accessories,NEFF,Women,19.979999542236328,19.979999542236328,0,0,1,2,,0,Complete,2025-09-09 11:34:00 UTC,3,9,2025
2013,1568,F,26,China,Plus,Columbia,Women,23.989999771118164,23.989999771118164,0,0,1,2,,0,Complete,2025-09-09 11:34:00 UTC,3,9,2025
2015,1568,F,26,China,Tops & Tees,Hanes,Women,11,11,0,0,2,4,,0,Complete,2025-09-15 11:34:00 UTC,2,9,2025
2015,1568,F,26,China,Swim,Melissa Odabash,Women,136.5,136.5,0,0,2,4,,0,Complete,2025-09-15 11:34:00 UTC,2,9,2025
2023,1573,F,59,South Korea,Sleep & Lounge,The Cat's Pajamas,Women,65,65,0,0,2,1,,0,Complete,2025-09-26 05:05:00 UTC,6,9,2025
2032,1579,F,65,Brasil,Shorts,Jones New York,Women,42.1599998474121,42.1599998474121,0,0,0,1,,0,Complete,2023-03-11 12:47:00 UTC,7,3,2023
2054,1597,F,68,South Korea,Fashion Hoodies & Sweatshirts,Full Tilt,Women,29.989999771118164,29.989999771118164,0,0,0,0,,0,Complete,2025-03-14 02:22:00 UTC,6,3,2025
2058,1602,F,66,United States,Plus,Calvin Klein,Women,20,20,0,0,0,3,,0,Complete,2022-09-19 13:59:00 UTC,2,9,2022
2068,1611,F,24,United Kingdom,Shorts,Lilly Pulitzer,Women,59.9900016784668,59.9900016784668,0,0,0,2,,0,Complete,2025-04-08 07:44:00 UTC,3,4,2025
2107,1641,F,23,United States,Accessories,180s,Women,24.989999771118164,24.989999771118164,0,0,2,3,,0,Complete,2025-04-03 03:06:00 UTC,5,4,2025
2113,1646,F,47,Brasil,Swim,Kenneth Cole REACTION,Women,54,54,0,0,2,4,,0,Complete,2025-05-04 13:22:00 UTC,1,5,2025
2115,1647,F,24,United States,Skirts,Allegra K,Women,9.3299999237060547,9.3299999237060547,0,0,1,4,,0,Complete,2025-09-19 16:23:00 UTC,6,9,2025
2115,1647,F,24,United States,Dresses,Eva Franco,Women,51.069999694824219,51.069999694824219,0,0,1,4,,0,Complete,2025-09-19 16:23:00 UTC,6,9,2025
2127,1655,F,64,United States,Plus,Woman Within,Women,24.989999771118164,24.989999771118164,0,0,0,1,,0,Complete,2025-01-28 13:20:00 UTC,3,1,2025
2127,1655,F,64,United States,Fashion Hoodies & Sweatshirts,O'Neill,Women,46,46,0,0,0,1,,0,Complete,2025-01-28 13:20:00 UTC,3,1,2025
2137,1661,F,64,South Korea,Intimates,Warner's,Women,10.5,10.5,0,0,0,3,,0,Complete,2025-03-15 10:59:00 UTC,7,3,2025
2137,1661,F,64,South Korea,Blazers & Jackets,Allegra K,Women,11.470000267028809,11.470000267028809,0,0,0,3,,0,Complete,2025-03-15 10:59:00 UTC,7,3,2025
2144,1667,F,29,China,Maternity,Motherhood Maternity,Women,29.979999542236328,29.979999542236328,0,0,0,3,,0,Complete,2025-07-05 11:43:00 UTC,7,7,2025
2144,1667,F,29,China,Tops & Tees,Patty,Women,29.979999542236328,29.979999542236328,0,0,0,3,,0,Complete,2025-07-05 11:43:00 UTC,7,7,2025
2144,1667,F,29,China,Jeans,Lee,Women,34.549999237060547,34.549999237060547,0,0,0,3,,0,Complete,2025-07-05 11:43:00 UTC,7,7,2025
2149,1670,F,55,United States,Intimates,Bslingerie,Women,19.989999771118164,19.989999771118164,0,0,2,2,,0,Complete,2022-04-30 05:17:00 UTC,7,4,2022
2170,1689,F,29,China,Pants & Capris,MAXSTUDIO,Women,98,98,0,0,1,3,,0,Complete,2025-10-18 18:09:37.187353 UTC,7,10,2025
2171,1690,F,53,United States,Clothing Sets,Kasper,Women,147.1300048828125,147.1300048828125,0,0,2,1,,0,Complete,2025-09-21 06:50:00 UTC,1,9,2025
2173,1692,F,48,France,Sleep & Lounge,Tommy Hilfiger,Women,33.599998474121094,33.599998474121094,0,0,0,2,,0,Complete,2023-02-23 04:38:00 UTC,5,2,2023
2188,1703,F,68,South Korea,Maternity,Motherhood Maternity,Women,24.979999542236328,24.979999542236328,0,0,0,3,,0,Complete,2021-04-01 12:49:00 UTC,5,4,2021
2200,1708,F,63,Brasil,Jumpsuits & Rompers,Allegra K,Women,11.079999923706056,11.079999923706056,0,0,0,2,,0,Complete,2019-08-21 01:47:00 UTC,4,8,2019
2209,1717,F,35,China,Maternity,Sweet Dreams Maternity Wear,Women,19.950000762939453,19.950000762939453,0,0,2,1,,0,Complete,2025-09-30 12:51:00 UTC,3,9,2025
2209,1717,F,35,China,Intimates,Bslingerie,Women,19.989999771118164,19.989999771118164,0,0,2,1,,0,Complete,2025-09-30 12:51:00 UTC,3,9,2025
2209,1717,F,35,China,Jumpsuits & Rompers,LOTUSTRADERS,Women,47.9900016784668,47.9900016784668,0,0,2,1,,0,Complete,2025-09-30 12:51:00 UTC,3,9,2025
2209,1717,F,35,China,Maternity,Belly Bandit,Women,69.949996948242188,69.949996948242188,0,0,2,1,,0,Complete,2025-09-30 12:51:00 UTC,3,9,2025
2210,1719,F,28,China,Tops & Tees,Allen Allen,Women,25,25,0,0,1,3,,0,Complete,2024-07-30 06:08:00 UTC,3,7,2024
